_id,date,shaperdroprcvdbyte,srcip,dstport,tz,eventtime,sessionid,type,srccountry,shaperrcvdname,mastersrcmac,action,dstip,trandisp,osname,srcintf,level,srcserver,transip,priority,vd,proto,policyname,dstcountry,devid,srcintfrole,poluuid,sentpkt,duration,policyid,subtype,srcmac,devname,dstintf,shapersentname,sentbyte,policytype,transport,shaperdropsentbyte,dstintfrole,appcat,srcname,service,srcport,logid,srcswversion,time,rcvdbyte,rcvdpkt,nifi_datetime,app,srcfamily,devtype,srchwversion,srchwvendor,unauthusersource,unauthuser,msg,sync_type,logdesc,sync_status,countweb,utmaction,srcuuid,dstuuid,catdesc,hostname,reqtype,cat,direction,method,profile,url,eventtype,src_int,policy_id,epoch,dir,dst_int,from,voip_proto,kind,session_id,call_id,src_port,event_id,dst_port,logsrc,to,status,reason,tunnelid,remip,tunneltype,user,dst_host,group,desc,sentdelta,rcvddelta,dstswversion,dsthwversion,dstdevtype,dstfamily,dsthwvendor,dstosname,ui,sn,identifier,devcategory,ip,interface,mac,dhcp_msg,lease,server,ssid,security,encryption,stamac,remotewtptime,vap,ap,authserver,crlevel,dstcity,vwlid,crscore,craction,dstreputation,dstinetsvc,masterdstmac,dstregion,dstmac,vpntype,dstserver,locip,useralt,cookies,vpntunnel,peer_notif,remport,result,assignip,xauthuser,outintf,xauthgroup,locport,espauth,role,esptransform,out_spi,in_spi,init,version,exch,dstuser,agent,ratemethod,httpmethod,radioband,channel,mpsk,signal,radioid,snr,advpnsc,nextstat,tunnelip,community,pdstport,psrcport,mode,stage,fazlograte,mem,sysuptime,disklograte,bandwidth,cpu,freediskstorage,disk,setuprate,totalsession,bssid,manuf,stacount,apscan,onwire,aptype,radioiddetected,rate,noise,live,radioidclosest,detectionmethod,apstatus,snclosest,sndetected,age,intf,fctuid,applist,apprisk,incidentserialno,scertcname,scertissuer,appid,countapp,tranip,tranport,phase2_name,cause,pid,used,total,cfgattr,cfgobj,cfgtid,cfgpath,act,hook,tuple-num,operdrmamode,opercountry,cfgtxpower,configcountry,opertxpower,slctdrmamode
DMcZnZkBOc1mRMCtIqXf,2025-09-30,,193.94.35.50,3289,+0200,1759226323639123730,36081940,traffic,Finland,,,deny,193.94.35.255,noop,,lan,notice,,,189,root,17,,Finland,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy,,,undefined,unscanned,,MMS,61397,0001000014,,11:58:44,0,0,2025-10-01T00:08:14,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DccZnZkBOc1mRMCtIqXf,2025-09-30,,193.94.35.48,443,+0200,1759226323882069130,36081876,traffic,Finland,,,close,31.13.86.8,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,Italy,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,7,3,4,forward,,FortiGate-CE,wan2,,2115,policy,65534,,wan,unscanned,,HTTPS,65534,0000000013,,11:58:44,276,6,2025-10-01T00:08:14,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KscZnZkBOc1mRMCtSaX7,2025-09-30,,193.94.35.48,443,+0200,1759226324014034410,36070732,traffic,Finland,,,accept,34.160.176.124,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,United,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,15,285,4,forward,,FortiGate-CE,wan2,,2892,policy,61617,,wan,unscanned,,HTTPS,61617,0000000020,,11:58:44,1653,13,2025-10-01T00:08:24,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8cZnZkBOc1mRMCtSaX7,2025-09-30,,fe80::501f:a369:2d52:cf6a,3702,+0200,1759226324052691684,76374333,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,49666,0001000014,,11:58:44,0,0,2025-10-01T00:08:24,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QMcZnZkBOc1mRMCtcaUK,2025-09-30,,fe80::26d1:d49b:85c0:3cdb,3702,+0200,1759226324191781304,76374337,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,60631,0001000014,,11:58:44,0,0,2025-10-01T00:08:34,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QccZnZkBOc1mRMCtcaUK,2025-09-30,,141.98.83.66,5020,+0200,1759226570379939530,5771449,traffic,Romania,,48:a9:8a:f2:7b:3f,server-rst,192.168.20.254,noop,RouterOS,lan3,notice,0,,189,root,6,,Reserved,FGT40FTK2209A33N,wan,,8,5,0,local,48:a9:8a:f2:7b:3f,FW-DeRosa,root,,1240,local-in-policy,,,undefined,unscanned,DeRosa,tcp/5020,57945,0001000014,6.49.15,12:02:50,4293,9,2025-10-01T00:08:34,Web,Ethernet,Router,RB760iGS,MikroTik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WscZnZkBOc1mRMCtmKUW,2025-09-30,,192.168.70.15,443,+0200,1759226570911146149,5766429,traffic,Reserved,,9c:6b:00:44:c7:ff,accept,104.18.32.77,snat,Windows,VLAN70,notice,0,192.168.20.254,189,root,6,InternetVlan70,United,FGT40FTK2209A33N,lan,458b50da-673f-51ed-5952-e0f66f0589af,16,270,36,forward,9c:6b:00:44:c7:ff,FW-DeRosa,lan3,,2933,policy,55611,,wan,unscanned,ARMANDO,HTTPS,55611,0000000020,10,12:02:50,6624,15,2025-10-01T00:08:44,,,,,,kerberos,Armando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,156,,RB760iGS,Router,Ethernet,MikroTik,RouterOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W8cZnZkBOc1mRMCtmKUW,2025-09-30,,192.168.70.15,443,+0200,1759226571006341850,5766432,traffic,Reserved,,9c:6b:00:44:c7:ff,accept,162.159.140.165,snat,Windows,VLAN70,notice,0,192.168.20.254,189,root,6,InternetVlan70,United,FGT40FTK2209A33N,lan,458b50da-673f-51ed-5952-e0f66f0589af,18,270,36,forward,9c:6b:00:44:c7:ff,FW-DeRosa,lan3,,5215,policy,51194,,wan,unscanned,ARMANDO,HTTPS,51194,0000000020,10,12:02:50,9594,19,2025-10-01T00:08:44,,,,,,kerberos,Armando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,156,,RB760iGS,Router,Ethernet,MikroTik,RouterOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dMcZnZkBOc1mRMCtv6Uo,2025-09-30,,192.168.70.15,443,+0200,1759226571118852350,5766428,traffic,Reserved,,9c:6b:00:44:c7:ff,accept,23.60.188.203,snat,Windows,VLAN70,notice,0,192.168.20.254,189,root,6,InternetVlan70,Italy,FGT40FTK2209A33N,lan,458b50da-673f-51ed-5952-e0f66f0589af,16,270,36,forward,9c:6b:00:44:c7:ff,FW-DeRosa,lan3,,3737,policy,55704,,wan,unscanned,ARMANDO,HTTPS,55704,0000000020,10,12:02:50,6015,14,2025-10-01T00:08:54,,,,,,kerberos,Armando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,156,6.49.1,RB760iGS,Router,Ethernet,MikroTik,RouterOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dscZnZkBOc1mRMCtv6Uo,2025-09-30,,109.205.211.154,24251,+0200,1759226571072198329,5771529,traffic,Poland,,48:a9:8a:f2:7b:3f,deny,192.168.20.254,noop,RouterOS,lan3,notice,0,,189,root,6,,Reserved,FGT40FTK2209A33N,wan,,0,0,0,local,48:a9:8a:f2:7b:3f,FW-DeRosa,root,,0,local-in-policy,,,undefined,unscanned,DeRosa,tcp/24251,51322,0001000014,6.49.15,12:02:50,0,0,2025-10-01T00:08:54,tcp/24251,Ethernet,Router,RB760iGS,MikroTik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,low,,,5,262144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x8cSnZkBOc1mRMCtHZ_x,2025-09-30,,193.94.70.166,,+0200,1759226080947785684,,utm,,,,permit,193.94.10.2,,,,information,,,190,root,17,,,FGT40FTK2209DDTF,,,,0,,voip,,FwAutostazione,,,,,,,,,,,,0814044032,,11:54:41,,,2025-10-01T00:00:34,,,,,,,,,,,,,,,,,,,,,,default,,voip,lan,13,0,session_origin,AirPDRF,sip:418@418,sip,register,1044717748,4651338496221-574595585745123@193.94.70.166,5060,53279,5060,voipd,sip:418@418,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xscSnZkBOc1mRMCtHZ_e,2025-09-30,,,,+0200,1759226080851440044,,event,,,,ssl-alert,,,,,error,,,187,root,,,,FGT40FTK2209DDTF,,,,,,vpn,,FwAutostazione,,,,,,,,,,,,0101039944,,11:54:41,,,2025-10-01T00:00:34,,,,,,,,SSL,,SSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warning,0,178.22.24.30,ssl,N/A,N/A,N/A,close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4McSnZkBOc1mRMCtRJ_3,2025-09-30,,193.94.70.165,,+0200,1759226081205523904,,utm,,,,permit,193.94.10.2,,,,information,,,190,root,17,,,FGT40FTK2209DDTF,,,,0,,voip,,FwAutostazione,,,,,,,,,,,,0814044032,,11:54:41,,,2025-10-01T00:00:44,,,,,,,,,,,,,,,,,,,,,,default,,voip,lan,13,0,session_origin,AirPDRF,sip:234@234,sip,register,1044717721,533415450835772-420442126346432@193.94.70.165,5060,53437,5060,voipd,sip:234@234,authentication-required,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ccSnZkBOc1mRMCtRJ_3,2025-09-30,,178.22.24.30,8443,+0200,1759226081018889584,1055231940,traffic,Russian,,,close,10.10.0.100,noop,,wan,notice,,,189,root,6,,Reserved,FGT40FTK2209DDTF,wan,,14,1,0,local,,FwAutostazione,root,,1780,local-in-policy,,,undefined,unscanned,,tcp/8443,47762,0001000014,,11:54:41,19523,19,2025-10-01T00:00:44,Web,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-scSnZkBOc1mRMCtbJ8Q,2025-09-30,,193.94.70.165,,+0200,1759226081239637104,,utm,,,,permit,193.94.10.2,,,,information,,,190,root,17,,,FGT40FTK2209DDTF,,,,0,,voip,,FwAutostazione,,,,,,,,,,,,0814044032,,11:54:41,,,2025-10-01T00:00:54,,,,,,,,,,,,,,,,,,,,,,default,,voip,lan,13,0,session_origin,AirPDRF,sip:234@234,sip,register,1044717721,533415450835772-420442126346432@193.94.70.165,5060,53438,5060,voipd,sip:234@234,succeeded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8cSnZkBOc1mRMCtbJ8Q,2025-09-30,,fe80::578c:46ab:214d:c167,3702,+0200,1759226081406166224,76372152,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,64448,0001000014,,11:54:41,0,0,2025-10-01T00:00:54,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IccSnZkBOc1mRMCtk6Af,2025-09-30,,fe80::578c:46ab:214d:c167,3702,+0200,1759226081575879484,76372158,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,64448,0001000014,,11:54:41,0,0,2025-10-01T00:01:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IscSnZkBOc1mRMCtk6Af,2025-09-30,,185.156.73.167,443,+0200,1759226080788889064,1055230233,traffic,Netherlands,,,server-rst,10.10.0.100,noop,,wan,notice,,,189,root,6,,Reserved,FGT40FTK2209DDTF,wan,,21,31,0,local,,FwAutostazione,root,,2045,local-in-policy,,,undefined,unscanned,,HTTPS,30090,0001000014,,11:54:41,9032,23,2025-10-01T00:01:04,HTTPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OMcSnZkBOc1mRMCtuqAu,2025-09-30,,fe80::4a89:5c56:4401:99b9,5353,+0200,1759226081294705844,76372147,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,11:54:41,0,0,2025-10-01T00:01:14,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OscSnZkBOc1mRMCtuqAw,2025-09-30,,fe80::9e93:4eff:feec:c7c2,5353,+0200,1759226081300761764,76372148,traffic,,,,deny,ff02::fb,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,udp/5353,5353,0001000014,,11:54:41,0,0,2025-10-01T00:01:14,udp/5353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K8cXnZkBOc1mRMCt6qRb,2025-09-30,,193.94.35.50,22222,+0200,1759226322258170410,36081908,traffic,Finland,,,deny,193.94.35.255,noop,,lan,notice,,,189,root,17,,Finland,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy,,,undefined,unscanned,,udp/22222,64448,0001000014,,11:58:43,0,0,2025-10-01T00:06:54,udp/22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LMcXnZkBOc1mRMCt6qRb,2025-09-30,,193.94.35.50,22222,+0200,1759226323061009470,36081934,traffic,Finland,,,deny,193.94.35.255,noop,,lan,notice,,,189,root,17,,Finland,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy,,,undefined,unscanned,,udp/22222,51803,0001000014,,11:58:43,0,0,2025-10-01T00:06:54,udp/22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TccYnZkBOc1mRMCtEaRm,2025-09-30,,193.94.35.56,443,+0200,1759226322270020990,36077132,traffic,Finland,,,accept,51.83.238.212,snat,,lan,notice,,151.3.152.170,189,root,6,Internet,Poland,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,29,121,4,forward,,FortiGate-CE,wan2,,3738,policy,49861,,wan,unscanned,,HTTPS,49861,0000000020,,11:58:43,4428,24,2025-10-01T00:07:04,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3738,4428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TscYnZkBOc1mRMCtEaRm,2025-09-30,,fe80::3890:58b3:e363:1c48,3702,+0200,1759226322661935670,1867432,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,58134,0001000014,,11:58:43,0,0,2025-10-01T00:07:04,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z8cYnZkBOc1mRMCtOKR7,2025-09-30,,193.94.35.22,443,+0200,1759226322712080090,36075244,traffic,Finland,,,accept,216.239.34.36,snat,,lan,notice,,151.3.152.170,189,root,17,Internet,United,FG100FTK21007153,lan,613cf336-2ce6-51ec-67a1-3f76a6699f96,10,181,4,forward,,FortiGate-CE,wan2,,5824,policy,50691,,wan,unscanned,,udp/443,50691,0000000013,,11:58:43,9832,14,2025-10-01T00:07:14,,,,,,,,,,,,,,1693ef60-2ce6-51ec-1f43-7b6c10d4b7ce,0ece0cb4-2b62-51ec-dc24-fe0fcf5c6c71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aMcYnZkBOc1mRMCtOKR7,2025-09-30,,193.94.35.50,22222,+0200,1759226323061005510,36081932,traffic,Finland,,,deny,193.94.35.255,noop,,lan,notice,,,189,root,17,,Finland,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy,,,undefined,unscanned,,udp/22222,51804,0001000014,,11:58:43,0,0,2025-10-01T00:07:14,udp/22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gscYnZkBOc1mRMCtX6SP,2025-09-30,,fe80::26d1:d49b:85c0:3cdb,3702,+0200,1759226323535799664,76374330,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,60631,0001000014,,11:58:43,0,0,2025-10-01T00:07:24,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g8cYnZkBOc1mRMCtX6SP,2025-09-30,,,,+0200,1759226323529054404,,event,,,,,,,,,information,,,190,root,,,,FGT40FTK2209DDTF,,,,,,system,,FwAutostazione,,,,,,,,,,,,0100026001,,11:58:43,,,2025-10-01T00:07:24,,,,,,,,DHCP,,DHCP,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0.65.173,Only-Internet,12:56:25:05:54:B2,Ack,20800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m8cYnZkBOc1mRMCthqSk,2025-09-30,,fe80::26d1:d49b:85c0:3cdb,3702,+0200,1759226323754480864,76374332,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,60631,0001000014,,11:58:43,0,0,2025-10-01T00:07:34,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nMcYnZkBOc1mRMCthqSk,2025-09-30,,fe80::20c:abff:fe33:6e20,1900,+0200,1759226323340774484,76374329,traffic,,,,deny,ff02::c,noop,,lan,notice,,,189,root,17,,,FGT40FTK2209DDTF,lan,,0,0,0,local,,FwAutostazione,root,,0,local-in-policy6,,,undefined,unscanned,,MMS,35216,0001000014,,11:58:43,0,0,2025-10-01T00:07:34,MMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tccYnZkBOc1mRMCtraSl,2025-09-30,,193.94.35.50,22222,+0200,1759226323639257950,36081942,traffic,Finland,,,deny,193.94.35.255,noop,,lan,notice,,,189,root,17,,Finland,FG100FTK21007153,lan,,0,0,0,local,,FortiGate-CE,root,,0,local-in-policy,,,undefined,unscanned,,udp/22222,61396,0001000014,,11:58:44,0,0,2025-10-01T00:07:44,udp/22222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
